Gene.ID,Gene.Name,KEGG.ID,KEGG.Pathway.ID,KEGG.Pathway.Description,Time,p.adj,Log2FC
WP_011131699.1,PMM0061,K02221,9131,Membrane transport,12,0.2692909171608558,0.44115024922136503
WP_011131699.1,PMM0061,K02221,9131,Membrane transport,24,0.49174089106031144,-0.29432668557698255
WP_011131699.1,PMM0061,K02221,9131,Membrane transport,36,0.09853365895538035,-0.4130163736878587
WP_011131703.1,mcyH,K02471,9131,Membrane transport,0,0.999972841910413,-0.03770592553510515
WP_011131703.1,mcyH,K02471,9131,Membrane transport,12,0.11081834175667328,0.3853065597673097
WP_011131703.1,mcyH,K02471,9131,Membrane transport,24,0.2831246637071389,0.32626622784473797
WP_011131703.1,mcyH,K02471,9131,Membrane transport,36,0.4592663961238526,0.1924607878033428
WP_011131703.1,mcyH,K02021,9131,Membrane transport,0,0.999972841910413,-0.03770592553510515
WP_011131703.1,mcyH,K02021,9131,Membrane transport,12,0.11081834175667328,0.3853065597673097
WP_011131703.1,mcyH,K02021,9131,Membrane transport,24,0.2831246637071389,0.32626622784473797
WP_011131703.1,mcyH,K02021,9131,Membrane transport,36,0.4592663961238526,0.1924607878033428
WP_011131705.1,hit,K02503,9141,Transport and catabolism,0,0.999972841910413,0.3799586379808504
WP_011131705.1,hit,K02503,9141,Transport and catabolism,12,0.4254110638075662,-0.32611376595503155
WP_011131705.1,hit,K02503,9141,Transport and catabolism,24,0.05601759101526734,-0.7847842430793052
WP_011131705.1,hit,K02503,9141,Transport and catabolism,36,0.9635677350765626,-0.01705776698673661
WP_011131706.1,def,K01462,9191,Metabolism,0,0.999972841910413,0.1951256483472311
WP_011131706.1,def,K01462,9191,Metabolism,12,0.9904980719881078,-0.00697362185161713
WP_011131706.1,def,K01462,9191,Metabolism,24,0.8801085765047836,-0.05856773322771448
WP_011131706.1,def,K01462,9191,Metabolism,36,0.5849288653906983,-0.1320959656460057
WP_011131708.1,sufS,K11717,9106,Metabolism of other amino acids,0,0.999972841910413,0.06278885009847476
WP_011131708.1,sufS,K11717,9106,Metabolism of other amino acids,12,0.36370670423851426,-0.2701169811968791
WP_011131708.1,sufS,K11717,9106,Metabolism of other amino acids,24,0.05764444928036703,-0.7068979430338745
WP_011131708.1,sufS,K11717,9106,Metabolism of other amino acids,36,0.2758181506786762,0.2745442262184027
WP_011131709.1,sufD,K07033,9194,Poorly characterized,0,0.999972841910413,0.19602140989915048
WP_011131709.1,sufD,K07033,9194,Poorly characterized,12,0.9904980719881078,0.00993449520688902
WP_011131709.1,sufD,K07033,9194,Poorly characterized,24,0.01983101488250853,0.7661505998089396
WP_011131709.1,sufD,K07033,9194,Poorly characterized,36,0.2270178357209812,0.4130203147301403
WP_011131709.1,sufD,K09015,9194,Poorly characterized,0,0.999972841910413,0.19602140989915048
WP_011131709.1,sufD,K09015,9194,Poorly characterized,12,0.9904980719881078,0.00993449520688902
WP_011131709.1,sufD,K09015,9194,Poorly characterized,24,0.01983101488250853,0.7661505998089396
WP_011131709.1,sufD,K09015,9194,Poorly characterized,36,0.2270178357209812,0.4130203147301403
WP_011131710.1,sufC,K09013,9131,Membrane transport,0,0.999972841910413,0.1924590021664243
WP_011131710.1,sufC,K09013,9131,Membrane transport,12,0.7529728392186309,0.10729644459879108
WP_011131710.1,sufC,K09013,9131,Membrane transport,24,0.08816321866490316,0.4946278329677237
WP_011131710.1,sufC,K09013,9131,Membrane transport,36,0.9867021039145842,-0.00401056895139583
WP_011131711.1,sufB,K09014,9194,Poorly characterized,0,0.999972841910413,0.03616319118346178
WP_011131711.1,sufB,K09014,9194,Poorly characterized,12,0.5406198119960934,-0.2031096492073224
WP_011131711.1,sufB,K09014,9194,Poorly characterized,24,0.2948180686630923,-0.38250534655378393
WP_011131711.1,sufB,K09014,9194,Poorly characterized,36,0.5059840064845692,-0.12192229347143624
WP_011131713.1,PMM0075,K09942,9194,Poorly characterized,0,0.999972841910413,0.12777696451241694
WP_011131713.1,PMM0075,K09942,9194,Poorly characterized,12,0.68865166889572,-0.14984828754868004
WP_011131713.1,PMM0075,K09942,9194,Poorly characterized,24,0.2912664471758918,-0.4531120733869763
WP_011131713.1,PMM0075,K09942,9194,Poorly characterized,36,5.420985041557518e-4,-0.613169357920095
WP_011131714.1,pgm,K01835,9101,Carbohydrate metabolism,0,0.999972841910413,0.03993248306937486
WP_011131714.1,pgm,K01835,9101,Carbohydrate metabolism,12,0.5984749580688019,-0.18851874217585643
WP_011131714.1,pgm,K01835,9101,Carbohydrate metabolism,24,0.0401746237025101,-0.9264281137246272
WP_011131714.1,pgm,K01835,9101,Carbohydrate metabolism,36,0.269421414706576,0.19420988507636924
WP_011131714.1,pgm,K01835,9104,Nucleotide metabolism,0,0.999972841910413,0.03993248306937486
WP_011131714.1,pgm,K01835,9104,Nucleotide metabolism,12,0.5984749580688019,-0.18851874217585643
WP_011131714.1,pgm,K01835,9104,Nucleotide metabolism,24,0.0401746237025101,-0.9264281137246272
WP_011131714.1,pgm,K01835,9104,Nucleotide metabolism,36,0.269421414706576,0.19420988507636924
WP_011131714.1,pgm,K01835,9110,Biosynthesis of other secondary metabolites,0,0.999972841910413,0.03993248306937486
WP_011131714.1,pgm,K01835,9110,Biosynthesis of other secondary metabolites,12,0.5984749580688019,-0.18851874217585643
WP_011131714.1,pgm,K01835,9110,Biosynthesis of other secondary metabolites,24,0.0401746237025101,-0.9264281137246272
WP_011131714.1,pgm,K01835,9110,Biosynthesis of other secondary metabolites,36,0.269421414706576,0.19420988507636924
WP_011131715.1,mgs1,K07478,9192,Genetic information processing,0,0.999972841910413,0.35044021475294906
WP_011131715.1,mgs1,K07478,9192,Genetic information processing,12,0.38302880180481746,0.32603263662217496
WP_011131715.1,mgs1,K07478,9192,Genetic information processing,24,0.46386311439666206,0.30207581408905076
WP_011131715.1,mgs1,K07478,9192,Genetic information processing,36,0.02614873905448353,0.483319729957961
WP_011131717.1,bcp,K03564,9192,Genetic information processing,0,0.999972841910413,-0.27644333206686467
WP_011131717.1,bcp,K03564,9192,Genetic information processing,12,0.11277866963804987,-0.4626144391030956
WP_011131717.1,bcp,K03564,9192,Genetic information processing,24,1.803148218754716e-12,-2.1610176360501474
WP_011131717.1,bcp,K03564,9192,Genetic information processing,36,4.295215801145578e-9,-1.322416179104537
WP_011131718.1,PMM0080,K03525,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,0.10557289158804538
WP_011131718.1,PMM0080,K03525,9108,Metabolism of cofactors and vitamins,12,0.7908167890128334,0.10322145054229884
WP_011131718.1,PMM0080,K03525,9108,Metabolism of cofactors and vitamins,24,0.7131928567097949,-0.1525785825099452
WP_011131718.1,PMM0080,K03525,9108,Metabolism of cofactors and vitamins,36,0.01084396048397202,0.6683966134100757
WP_011131719.1,cysH,K00390,9102,Energy metabolism,0,0.999972841910413,0.0657918850280555
WP_011131719.1,cysH,K00390,9102,Energy metabolism,12,0.33914520852882346,-0.2756038771860698
WP_011131719.1,cysH,K00390,9102,Energy metabolism,24,1.388571144670719e-4,-1.1870479061623724
WP_011131719.1,cysH,K00390,9102,Energy metabolism,36,0.6977632535779904,0.09655780472151176
WP_011131720.1,ndbB,K03885,9102,Energy metabolism,0,0.999972841910413,-0.08719536925877341
WP_011131720.1,ndbB,K03885,9102,Energy metabolism,12,0.8412673423404806,0.08018914983797538
WP_011131720.1,ndbB,K03885,9102,Energy metabolism,24,0.0890648962591285,0.7770486785891096
WP_011131720.1,ndbB,K03885,9102,Energy metabolism,36,4.841982931027909e-11,1.6004306294867627
WP_011131722.1,trkG,K03498,9131,Membrane transport,0,0.999972841910413,-0.02742754613105064
WP_011131722.1,trkG,K03498,9131,Membrane transport,12,0.03567885957729322,0.6348072276509916
WP_011131722.1,trkG,K03498,9131,Membrane transport,24,0.00509387623592221,0.9472139030185672
WP_011131722.1,trkG,K03498,9131,Membrane transport,36,0.20397200919437392,0.4311681057986427
WP_011131723.1,trkA,K03499,9131,Membrane transport,0,0.999972841910413,-0.07569224213172954
WP_011131723.1,trkA,K03499,9131,Membrane transport,12,0.4339996062775052,0.22861589777476277
WP_011131723.1,trkA,K03499,9131,Membrane transport,24,0.01767714814537685,-0.7764852228881978
WP_011131723.1,trkA,K03499,9131,Membrane transport,36,0.00550665546454959,-0.7424285436867621
WP_011131727.1,PMM0089,K06158,9122,Translation,0,0.999972841910413,0.3607230739891741
WP_011131727.1,PMM0089,K06158,9122,Translation,12,6.89148845600778e-5,1.2491438525430585
WP_011131727.1,PMM0089,K06158,9122,Translation,24,0.00132507396603519,1.1198743435975138
WP_011131727.1,PMM0089,K06158,9122,Translation,36,0.8880098079514226,-0.03259411973258043
WP_011131728.1,PMM0090,K08372,9132,Signal transduction,0,0.999972841910413,-0.2434150815208564
WP_011131728.1,PMM0090,K08372,9132,Signal transduction,12,0.9755548558945552,0.01522392739022242
WP_011131728.1,PMM0090,K08372,9132,Signal transduction,24,8.656204246386768e-5,1.6139626557679951
WP_011131728.1,PMM0090,K08372,9132,Signal transduction,36,0.7062407675369232,0.12125131582694408
WP_011131728.1,PMM0090,K08372,9112,Enzyme families,0,0.999972841910413,-0.2434150815208564
WP_011131728.1,PMM0090,K08372,9112,Enzyme families,12,0.9755548558945552,0.01522392739022242
WP_011131728.1,PMM0090,K08372,9112,Enzyme families,24,8.656204246386768e-5,1.6139626557679951
WP_011131728.1,PMM0090,K08372,9112,Enzyme families,36,0.7062407675369232,0.12125131582694408
WP_011131734.1,PMM0096,K01092,9132,Signal transduction,0,0.999972841910413,0.11679727972513246
WP_011131734.1,PMM0096,K01092,9132,Signal transduction,12,0.9904980719881078,0.00666909282835484
WP_011131734.1,PMM0096,K01092,9132,Signal transduction,24,0.7994069981959834,-0.10816016158843296
WP_011131734.1,PMM0096,K01092,9132,Signal transduction,36,0.9208507307135516,-0.03252327221220773
WP_011131734.1,PMM0096,K01092,9110,Biosynthesis of other secondary metabolites,0,0.999972841910413,0.11679727972513246
WP_011131734.1,PMM0096,K01092,9110,Biosynthesis of other secondary metabolites,12,0.9904980719881078,0.00666909282835484
WP_011131734.1,PMM0096,K01092,9110,Biosynthesis of other secondary metabolites,24,0.7994069981959834,-0.10816016158843296
WP_011131734.1,PMM0096,K01092,9110,Biosynthesis of other secondary metabolites,36,0.9208507307135516,-0.03252327221220773
WP_011131734.1,PMM0096,K01092,9101,Carbohydrate metabolism,0,0.999972841910413,0.11679727972513246
WP_011131734.1,PMM0096,K01092,9101,Carbohydrate metabolism,12,0.9904980719881078,0.00666909282835484
WP_011131734.1,PMM0096,K01092,9101,Carbohydrate metabolism,24,0.7994069981959834,-0.10816016158843296
WP_011131734.1,PMM0096,K01092,9101,Carbohydrate metabolism,36,0.9208507307135516,-0.03252327221220773
WP_011131735.1,tolC,K03287,9193,Cellular processes and signaling,0,0.999972841910413,0.15699322737287727
WP_011131735.1,tolC,K03287,9193,Cellular processes and signaling,12,0.9984497879512414,-9.976733275012305e-4
WP_011131735.1,tolC,K03287,9193,Cellular processes and signaling,24,0.1317371771978558,-0.467935623942499
WP_011131735.1,tolC,K03287,9193,Cellular processes and signaling,36,0.01215625133637907,0.5212461565057068
WP_011131738.1,nadB,K00278,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,0.17503337869354194
WP_011131738.1,nadB,K00278,9108,Metabolism of cofactors and vitamins,12,5.896408469004163e-4,1.016498410909065
WP_011131738.1,nadB,K00278,9108,Metabolism of cofactors and vitamins,24,2.086192050334047e-7,1.550123774066275
WP_011131738.1,nadB,K00278,9108,Metabolism of cofactors and vitamins,36,0.01275047903809586,0.5363591483423915
WP_011131738.1,nadB,K00278,9105,Amino acid metabolism,0,0.999972841910413,0.17503337869354194
WP_011131738.1,nadB,K00278,9105,Amino acid metabolism,12,5.896408469004163e-4,1.016498410909065
WP_011131738.1,nadB,K00278,9105,Amino acid metabolism,24,2.086192050334047e-7,1.550123774066275
WP_011131738.1,nadB,K00278,9105,Amino acid metabolism,36,0.01275047903809586,0.5363591483423915
WP_011131740.1,rimO,K14441,9122,Translation,0,0.999972841910413,0.101578251351135
WP_011131740.1,rimO,K14441,9122,Translation,12,0.7172761608650006,-0.13570957807336606
WP_011131740.1,rimO,K14441,9122,Translation,24,0.5891839503328464,-0.22245280199787423
WP_011131740.1,rimO,K14441,9122,Translation,36,0.09085900041128094,0.46887304540183167
WP_011131743.1,PMM0104,K09919,9194,Poorly characterized,0,0.999972841910413,0.03777233449117937
WP_011131743.1,PMM0104,K09919,9194,Poorly characterized,12,0.00399185820538908,1.0628563831680615
WP_011131743.1,PMM0104,K09919,9194,Poorly characterized,24,9.734656547306835e-6,1.9008447259125971
WP_011131743.1,PMM0104,K09919,9194,Poorly characterized,36,0.2531544214970323,0.43336455211206326
WP_011131744.1,ribG,K00082,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,-0.05359115615365281
WP_011131744.1,ribG,K00082,9108,Metabolism of cofactors and vitamins,12,0.5122419530855541,0.1979622488174401
WP_011131744.1,ribG,K00082,9108,Metabolism of cofactors and vitamins,24,0.9924051230883384,-0.00427934881448619
WP_011131744.1,ribG,K00082,9108,Metabolism of cofactors and vitamins,36,0.48699027424591296,0.1597293076709301
WP_011131745.1,PMM0106,K01737,9122,Translation,0,0.999972841910413,-0.1803741078080041
WP_011131745.1,PMM0106,K01737,9122,Translation,12,0.9904980719881078,-0.01165882275630259
WP_011131745.1,PMM0106,K01737,9122,Translation,24,0.01643095946305101,-0.8223486960332275
WP_011131745.1,PMM0106,K01737,9122,Translation,36,5.727445387977133e-4,-0.5522243886556861
WP_011131745.1,PMM0106,K01737,9108,Metabolism of cofactors and vitamins,0,0.999972841910413,-0.1803741078080041
WP_011131745.1,PMM0106,K01737,9108,Metabolism of cofactors and vitamins,12,0.9904980719881078,-0.01165882275630259
WP_011131745.1,PMM0106,K01737,9108,Metabolism of cofactors and vitamins,24,0.01643095946305101,-0.8223486960332275
WP_011131745.1,PMM0106,K01737,9108,Metabolism of cofactors and vitamins,36,5.727445387977133e-4,-0.5522243886556861
WP_011131746.1,aroK,K00891,9105,Amino acid metabolism,0,0.999972841910413,0.07649127951024744
WP_011131746.1,aroK,K00891,9105,Amino acid metabolism,12,0.6826549294289358,0.20448326068095812
WP_011131746.1,aroK,K00891,9105,Amino acid metabolism,24,0.7114845336565983,0.20923828934750915
WP_011131746.1,aroK,K00891,9105,Amino acid metabolism,36,0.34951551808635317,-0.3147027219150693
WP_011131749.1,gst1,K00799,9111,Xenobiotics biodegradation and metabolism,0,0.999972841910413,-0.22741880723341829
WP_011131749.1,gst1,K00799,9111,Xenobiotics biodegradation and metabolism,12,0.5654739777446043,-0.18727214647183335
WP_011131749.1,gst1,K00799,9111,Xenobiotics biodegradation and metabolism,24,0.7994069981959834,0.1088738712100216
WP_011131749.1,gst1,K00799,9111,Xenobiotics biodegradation and metabolism,36,0.7929181093258967,0.0746396408813851
WP_011131749.1,gst1,K00799,9106,Metabolism of other amino acids,0,0.999972841910413,-0.22741880723341829
WP_011131749.1,gst1,K00799,9106,Metabolism of other amino acids,12,0.5654739777446043,-0.18727214647183335
WP_011131749.1,gst1,K00799,9106,Metabolism of other amino acids,24,0.7994069981959834,0.1088738712100216
WP_011131749.1,gst1,K00799,9106,Metabolism of other amino acids,36,0.7929181093258967,0.0746396408813851
WP_011131749.1,gst1,K00799,9161,Cancers,0,0.999972841910413,-0.22741880723341829
WP_011131749.1,gst1,K00799,9161,Cancers,12,0.5654739777446043,-0.18727214647183335
WP_011131749.1,gst1,K00799,9161,Cancers,24,0.7994069981959834,0.1088738712100216
WP_011131749.1,gst1,K00799,9161,Cancers,36,0.7929181093258967,0.0746396408813851
WP_011131749.1,gst1,K00799,9165,Cardiovascular diseases,0,0.999972841910413,-0.22741880723341829
WP_011131749.1,gst1,K00799,9165,Cardiovascular diseases,12,0.5654739777446043,-0.18727214647183335
WP_011131749.1,gst1,K00799,9165,Cardiovascular diseases,24,0.7994069981959834,0.1088738712100216
WP_011131749.1,gst1,K00799,9165,Cardiovascular diseases,36,0.7929181093258967,0.0746396408813851
WP_011131749.1,gst1,K00799,9131,Membrane transport,0,0.999972841910413,-0.22741880723341829
WP_011131749.1,gst1,K00799,9131,Membrane transport,12,0.5654739777446043,-0.18727214647183335
WP_011131749.1,gst1,K00799,9131,Membrane transport,24,0.7994069981959834,0.1088738712100216
WP_011131749.1,gst1,K00799,9131,Membrane transport,36,0.7929181093258967,0.0746396408813851
WP_011131749.1,gst1,K00799,9168,Drug resistance,0,0.999972841910413,-0.22741880723341829
WP_011131749.1,gst1,K00799,9168,Drug resistance,12,0.5654739777446043,-0.18727214647183335
WP_011131749.1,gst1,K00799,9168,Drug resistance,24,0.7994069981959834,0.1088738712100216
WP_011131749.1,gst1,K00799,9168,Drug resistance,36,0.7929181093258967,0.0746396408813851
WP_011131751.1,rbfA,K02834,9122,Translation,0,0.999972841910413,-0.14938417954601496
WP_011131751.1,rbfA,K02834,9122,Translation,12,0.5359861536365995,-0.19643358249508097
WP_011131751.1,rbfA,K02834,9122,Translation,24,0.6432505520064175,0.18448933523736832
WP_011131751.1,rbfA,K02834,9122,Translation,36,0.924802570542436,-0.04470934953920601
WP_011131754.1,zds,K00514,9109,Metabolism of terpenoids and polyketides,0,0.999972841910413,0.00569509258850807
WP_011131754.1,zds,K00514,9109,Metabolism of terpenoids and polyketides,12,0.6388040445236344,0.15785381645088817
WP_011131754.1,zds,K00514,9109,Metabolism of terpenoids and polyketides,24,0.00410904278222143,0.7858936359243618
WP_011131754.1,zds,K00514,9109,Metabolism of terpenoids and polyketides,36,2.490894612641603e-4,0.5848834760192905
WP_011131755.1,PMM0116,K13628,9122,Translation,0,0.999972841910413,-0.183204914373979
WP_011131755.1,PMM0116,K13628,9122,Translation,12,0.4645860048473479,-0.26832139936627775
WP_011131755.1,PMM0116,K13628,9122,Translation,24,0.02333860992066011,-0.7843873470501711
WP_011131755.1,PMM0116,K13628,9122,Translation,36,5.855337329412216e-5,-0.9131459151203534
WP_011131759.1,PMM0120,K07071,9194,Poorly characterized,0,0.999972841910413,0.07617854938492079
WP_011131759.1,PMM0120,K07071,9194,Poorly characterized,12,0.12473658157510811,0.39597176932456907
WP_011131759.1,PMM0120,K07071,9194,Poorly characterized,24,0.00116457800585494,1.1282730914898986
WP_011131759.1,PMM0120,K07071,9194,Poorly characterized,36,0.2852538680120582,-0.37136534074068167
WP_011131761.1,PMM0122,K03686,9123,"Folding, sorting and degradation",0,0.999972841910413,0.1789828947129354
WP_011131761.1,PMM0122,K03686,9123,"Folding, sorting and degradation",12,0.00326290813699131,0.8526240471675669
