GENE.NAME,KEGG,PathwayID,Pathway_info,Details
rpoC2,K03046,9121,Transcription,03021 Transcription machinery [BR:ko03021]
rpoC1,K03046,9121,Transcription,03021 Transcription machinery [BR:ko03021]
rpoC2,K03046,9121,Transcription,03020 RNA polymerase [PATH:ko03020]
rpoC1,K03046,9121,Transcription,03020 RNA polymerase [PATH:ko03020]
rpoC2,K03046,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240]
rpoC1,K03046,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240]
rpoZ,K03060,9104,Nucleotide metabolism,00230 Purine metabolism [PATH:ko00230]
rpoZ,K03060,9121,Transcription,03020 RNA polymerase [PATH:ko03020]
rpoZ,K03060,9121,Transcription,03021 Transcription machinery [BR:ko03021]
rpoZ,K03060,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
rpoZ,K03060,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240]
secA,K03070,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
secA,K03070,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
secA,K03070,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
secA,K03070,9131,Membrane transport,02044 Secretion system [BR:ko02044]
secD,K03072,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
secD,K03072,9131,Membrane transport,02044 Secretion system [BR:ko02044]
secD,K03072,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
secE,K03073,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
secE,K03073,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
secE,K03073,9131,Membrane transport,02044 Secretion system [BR:ko02044]
secE,K03073,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
secF,K03074,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
secF,K03074,9131,Membrane transport,02044 Secretion system [BR:ko02044]
secF,K03074,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
secG,K03075,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
secG,K03075,9131,Membrane transport,02044 Secretion system [BR:ko02044]
secG,K03075,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
secG,K03075,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
secY,K03076,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
secY,K03076,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
secY,K03076,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
secY,K03076,9131,Membrane transport,02044 Secretion system [BR:ko02044]
PMM1697,K03086,9121,Transcription,03021 Transcription machinery [BR:ko03021]
PMM1289,K03086,9121,Transcription,03021 Transcription machinery [BR:ko03021]
rpoD,K03086,9121,Transcription,03021 Transcription machinery [BR:ko03021]
PMM1629,K03087,9145,Cellular community - prokaryotes,05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]
PMM1289,K03087,9145,Cellular community - prokaryotes,05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]
PMM1629,K03087,9121,Transcription,03021 Transcription machinery [BR:ko03021]
PMM1289,K03087,9121,Transcription,03021 Transcription machinery [BR:ko03021]
PMM1629,K03087,9145,Cellular community - prokaryotes,02026 Biofilm formation - Escherichia coli [PATH:ko02026]
PMM1289,K03087,9145,Cellular community - prokaryotes,02026 Biofilm formation - Escherichia coli [PATH:ko02026]
sodX,K03100,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
lepB,K03100,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
lepB_2,K03100,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
sodX,K03100,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
lepB,K03100,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
lepB_2,K03100,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
sodX,K03100,9112,Enzyme families,01002 Peptidases [BR:ko01002]
lepB,K03100,9112,Enzyme families,01002 Peptidases [BR:ko01002]
lepB_2,K03100,9112,Enzyme families,01002 Peptidases [BR:ko01002]
lspA,K03101,9112,Enzyme families,01002 Peptidases [BR:ko01002]
lspA,K03101,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
ffh,K03106,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
ffh,K03106,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
ffh,K03106,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
ffh,K03106,9131,Membrane transport,02044 Secretion system [BR:ko02044]
ftsY,K03110,9131,Membrane transport,02044 Secretion system [BR:ko02044]
ftsY,K03110,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
ftsY,K03110,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
ftsY,K03110,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
ycf41,K03111,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
ssb,K03111,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
ycf41,K03111,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
ssb,K03111,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
ycf41,K03111,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
ssb,K03111,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
ycf41,K03111,9124,Replication and repair,03430 Mismatch repair [PATH:ko03430]
ssb,K03111,9124,Replication and repair,03430 Mismatch repair [PATH:ko03430]
ycf41,K03111,9124,Replication and repair,03030 DNA replication [PATH:ko03030]
ssb,K03111,9124,Replication and repair,03030 DNA replication [PATH:ko03030]
ycf41,K03111,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029]
ssb,K03111,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029]
sui1,K03113,9122,Translation,03013 RNA transport [PATH:ko03013]
sui1,K03113,9122,Translation,03012 Translation factors [BR:ko03012]
tatA_b,K03116,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
tatA_a,K03116,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
tatA_b,K03116,9131,Membrane transport,02044 Secretion system [BR:ko02044]
tatA_a,K03116,9131,Membrane transport,02044 Secretion system [BR:ko02044]
tatA_b,K03116,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
tatA_a,K03116,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
tatA_b,K03117,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
tatA_b,K03117,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
tatA_b,K03117,9131,Membrane transport,02044 Secretion system [BR:ko02044]
tatC,K03118,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
tatC,K03118,9131,Membrane transport,02044 Secretion system [BR:ko02044]
tatC,K03118,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
thiC,K03147,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730]
thiG,K03149,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730]
thiO,K03149,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730]
thiO,K03153,9108,Metabolism of cofactors and vitamins,00730 Thiamine metabolism [PATH:ko00730]
thiS,K03154,9123,"Folding, sorting and degradation",04122 Sulfur relay system [PATH:ko04122]
topA,K03168,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
topA,K03168,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
truB,K03177,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
ubiA,K03179,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
ubiA,K03179,9109,Metabolism of terpenoids and polyketides,01006 Prenyltransferases [BR:ko01006]
ubiC,K03181,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
menG,K03183,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
ubiH,K03185,9108,Metabolism of cofactors and vitamins,00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]
ureE,K03187,9192,Genetic information processing,99975 Protein folding and associated processing
ureF,K03188,9192,Genetic information processing,99975 Protein folding and associated processing
ureG,K03189,9192,Genetic information processing,99975 Protein folding and associated processing
ureD,K03190,9192,Genetic information processing,99975 Protein folding and associated processing
hupE,K03192,9192,Genetic information processing,99975 Protein folding and associated processing
cspR,K03216,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
yidC,K03217,9131,Membrane transport,02044 Secretion system [BR:ko02044]
yidC,K03217,9131,Membrane transport,03070 Bacterial secretion system [PATH:ko03070]
yidC,K03217,9145,Cellular community - prokaryotes,02024 Quorum sensing [PATH:ko02024]
yidC,K03217,9123,"Folding, sorting and degradation",03060 Protein export [PATH:ko03060]
yidC,K03217,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029]
rlmB,K03218,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
gmhB,K03271,9107,Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ko00540]
gmhA,K03271,9107,Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ko00540]
gmhB,K03271,9107,Glycan biosynthesis and metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005]
gmhA,K03271,9107,Glycan biosynthesis and metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005]
gmhB,K03273,9107,Glycan biosynthesis and metabolism,01005 Lipopolysaccharide biosynthesis proteins [BR:ko01005]
gmhB,K03273,9107,Glycan biosynthesis and metabolism,00540 Lipopolysaccharide biosynthesis [PATH:ko00540]
eriC,K03281,9193,Cellular processes and signaling,99977 Transport
tolC,K03287,9193,Cellular processes and signaling,99977 Transport
glcH,K03292,9193,Cellular processes and signaling,99977 Transport
gltS,K03312,9131,Membrane transport,02000 Transporters [BR:ko02000]
amtB,K03320,9131,Membrane transport,02000 Transporters [BR:ko02000]
sulP1,K03321,9131,Membrane transport,02000 Transporters [BR:ko02000]
sulP2,K03321,9131,Membrane transport,02000 Transporters [BR:ko02000]
arsB,K03325,9131,Membrane transport,02000 Transporters [BR:ko02000]
tpx,K03386,9141,Transport and catabolism,04147 Exosome [BR:ko04147]
tpx,K03386,9143,Cell growth and death,04214 Apoptosis - fly [PATH:ko04214]
cobI,K03394,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
chlH,K03403,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
chlD,K03404,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
chlI,K03405,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
dtd3,K03424,9192,Genetic information processing,"99976 Replication, recombination and repair proteins"
PMM0384,K03427,9141,Transport and catabolism,02048 Prokaryotic Defense System [BR:ko02048]
PMM1841,K03427,9141,Transport and catabolism,02048 Prokaryotic Defense System [BR:ko02048]
chlM,K03428,9108,Metabolism of cofactors and vitamins,00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]
glmM,K03431,9101,Carbohydrate metabolism,00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]
spoU,K03437,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
rsmH,K03438,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
trmB,K03439,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
thyX,K03465,9104,Nucleotide metabolism,00240 Pyrimidine metabolism [PATH:ko00240]
thyX,K03465,9108,Metabolism of cofactors and vitamins,00670 One carbon pool by folate [PATH:ko00670]
rnhA,K03469,9124,Replication and repair,03030 DNA replication [PATH:ko03030]
rnhA,K03469,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
rnhB,K03470,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
rnhB,K03470,9124,Replication and repair,03030 DNA replication [PATH:ko03030]
pdxJ,K03474,9108,Metabolism of cofactors and vitamins,00750 Vitamin B6 metabolism [PATH:ko00750]
mnmG,K03495,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
mnmG,K03495,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
PMM0051,K03496,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
PMM0051,K03496,9142,Cell motility,04812 Cytoskeleton proteins [BR:ko04812]
trkG,K03498,9131,Membrane transport,02000 Transporters [BR:ko02000]
trkA,K03499,9131,Membrane transport,02000 Transporters [BR:ko02000]
sun,K03500,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
rsmG,K03501,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
rsmG,K03501,9122,Translation,03009 Ribosome biogenesis [BR:ko03009]
umuC,K03502,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
umuD,K03503,9112,Enzyme families,01002 Peptidases [BR:ko01002]
umuD,K03503,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
nadA,K03517,9108,Metabolism of cofactors and vitamins,00760 Nicotinate and nicotinamide metabolism [PATH:ko00760]
PMM0914,K03523,9131,Membrane transport,02010 ABC transporters [PATH:ko02010]
PMM0914,K03523,9131,Membrane transport,02000 Transporters [BR:ko02000]
BirA,K03524,9108,Metabolism of cofactors and vitamins,00780 Biotin metabolism [PATH:ko00780]
BirA,K03524,9121,Transcription,03000 Transcription factors [BR:ko03000]
PMM0080,K03525,9108,Metabolism of cofactors and vitamins,00770 Pantothenate and CoA biosynthesis [PATH:ko00770]
gcpE,K03526,9109,Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900]
ispH,K03527,9109,Metabolism of terpenoids and polyketides,00900 Terpenoid backbone biosynthesis [PATH:ko00900]
smc,K03529,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
himA,K03530,9124,Replication and repair,03032 DNA replication proteins [BR:ko03032]
himA,K03530,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
himA,K03530,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
ftsZ,K03531,9141,Transport and catabolism,02048 Prokaryotic Defense System [BR:ko02048]
ftsZ,K03531,9142,Cell motility,04812 Cytoskeleton proteins [BR:ko04812]
ftsZ,K03531,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
ftsZ,K03531,9143,Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112]
rnpA,K03536,9122,Translation,03016 Transfer RNA biogenesis [BR:ko03016]
clpX,K03544,9123,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110]
clpX,K03544,9143,Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112]
tig,K03545,9192,Genetic information processing,99975 Protein folding and associated processing
ruvA,K03550,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
ruvA,K03550,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
ruvB,K03551,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
ruvB,K03551,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
recA,K03553,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
recA,K03553,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
mutS,K03555,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
mutS,K03555,9124,Replication and repair,03430 Mismatch repair [PATH:ko03430]
PMM0903,K03564,9192,Genetic information processing,99975 Protein folding and associated processing
bcp,K03564,9192,Genetic information processing,99975 Protein folding and associated processing
PMM0345,K03564,9192,Genetic information processing,99975 Protein folding and associated processing
tldD,K03568,9112,Enzyme families,01002 Peptidases [BR:ko01002]
mreB,K03569,9141,Transport and catabolism,02048 Prokaryotic Defense System [BR:ko02048]
mreB,K03569,9142,Cell motility,04812 Cytoskeleton proteins [BR:ko04812]
mreB,K03569,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
mreC,K03570,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
recD,K03581,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
recD,K03581,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
recB,K03582,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
recB,K03582,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
recC,K03583,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
recC,K03583,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
recO,K03584,9124,Replication and repair,03400 DNA repair and recombination proteins [BR:ko03400]
recO,K03584,9124,Replication and repair,03440 Homologous recombination [PATH:ko03440]
ftsI,K03587,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
ftsI,K03587,9107,Glycan biosynthesis and metabolism,01011 Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]
ftsI,K03587,9107,Glycan biosynthesis and metabolism,00550 Peptidoglycan biosynthesis [PATH:ko00550]
ftsI,K03587,9168,Drug resistance,01501 beta-Lactam resistance [PATH:ko01501]
ftsW,K03588,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
ftsW,K03588,9131,Membrane transport,02000 Transporters [BR:ko02000]
ftsW,K03588,9143,Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112]
ftsQ,K03589,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
ftsQ,K03589,9143,Cell growth and death,04112 Cell cycle - Caulobacter [PATH:ko04112]
pmbA,K03592,9112,Enzyme families,01002 Peptidases [BR:ko01002]
mrp,K03593,9124,Replication and repair,03036 Chromosome and associated proteins [BR:ko03036]
mrp,K03593,9122,Translation,03029 Mitochondrial biogenesis [BR:ko03029]
